"Record Id","Institution Name","Institution Owner.id","Institution Owner","Zoho old ID","Europeana org. ID"
zcrm_486281000000939395,"Virtual Library of Historical Press",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500665,
zcrm_486281000000939396,"Virtual Library of the Ministry of Defense",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500666,
zcrm_486281000000939397,"Virtual Library of Bibliographical Heritage",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500667,
zcrm_486281000000939398,"Virtual Library Miguel de Cervantes",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500668,
zcrm_486281000000939399,"Virtual Library Silverio Lanza",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500669,
zcrm_486281000000939400,"Library: Francesca Bonnemaison",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500670,
zcrm_486281000000939401,"Digital Library - Regional Materials Earth Lodz",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500671,
zcrm_486281000000939402,"Digital Library of the Institute of Geodesy and Cartography",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500672,
zcrm_486281000000939403,"Digital Library of the Formal Linguistics Department at the University of Warsaw",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500673,
zcrm_486281000000939404,"Digital Library of the KARTA Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500674,
zcrm_486281000000939405,"Digital Library of the Lublin University of Technology",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500675,
zcrm_486281000000939406,"Digital Library of the Silesian University of Technology",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500676,
zcrm_486281000000939407,"Digital Library of the Warsaw University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500677,
zcrm_486281000000939408,"Digital Library of the Maria Curie-Skłodowska University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500678,
zcrm_486281000000939409,"Digital Library of the University of Warmia and Mazury",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500679,
zcrm_486281000000939410,"Library of the Wroclaw University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500680,
zcrm_486281000000939411,"Library of the Digital Archives of Local Tradition",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500681,
zcrm_486281000000939412,"Warsaw Public Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500682,
zcrm_486281000000939413,"Jagiellonian Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500683,
zcrm_486281000000939414,"Library of the College of Philosophy and Theology in the Polish Dominican Province in Krakow - PBI",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500684,
zcrm_486281000000939415,"Kórnik Librar",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500685,
zcrm_486281000000939416,"The Princes Czartoryski Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500686,
zcrm_486281000000939417,"Scientific Library of the PAAS and the PAS in Cracow",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500687,
zcrm_486281000000939418,"Ossolineum Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500689,
zcrm_486281000000939419,"Library of the Poznan Society of Friends of Science",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500690,
zcrm_486281000000939420,"Library Provincial of the Province of St.. Anthony and Bl. James Stirrup Order of Friars Minor Conventual in Krakow",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500691,
zcrm_486281000000939421,"Warsaw University Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500692,
zcrm_486281000000939422,"Municipal Library of Genk",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500693,
zcrm_486281000000939423,"Municipal Library of Herk-de-Stad",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500694,
zcrm_486281000000939424,"Library of the Friedrich Ebert Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500695,
zcrm_486281000000939425,"Library of the University of Music and Performing Arts Graz",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500696,
zcrm_486281000000939426,"Clermont Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500697,
zcrm_486281000000939427,"Contemporary International Documentation Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500698,
zcrm_486281000000939428,"Library of Geneva",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500699,
zcrm_486281000000939429,"National Institute for Art History Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500700,
zcrm_486281000000939430,"The Paris Observatory Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500701,
zcrm_486281000000939431,"Library of Valenciennes",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500702,
zcrm_486281000000939432,"Historical Library of the City of Paris",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500703,
zcrm_486281000000939433,"Interuniversity Health Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500704,
zcrm_486281000000939434,"House Culture Yiddish",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500705,
zcrm_486281000000939435,"Méjan Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500706,
zcrm_486281000000939436,"Municipal Library of Chambéry",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500707,
zcrm_486281000000939437,"Municipal Library of Lyon",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500708,
zcrm_486281000000939438,"Virtual library on the first socialisms",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500710,
zcrm_486281000000939439,"Binding strips",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500711,
zcrm_486281000000939440,"Picture Archive at Kommission Alltagskulturforschung für Westfalen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500712,
zcrm_486281000000939441,"BINE Information Service",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500713,
zcrm_486281000000939442,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500714,
zcrm_486281000000939443,"Biology Centre Linz",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500715,
zcrm_486281000000939444,"Birmingham Museum and Art Gallery",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500716,
zcrm_486281000000939445,"Bitoteko, Hispanic Esperanto Federation Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500717,
zcrm_486281000000939446,"Bjarne Nærum, Høgskolen i Telemark",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500718,
zcrm_486281000000939447,"Bjerkebæk, Sigrid Undsets hjem",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500720,
zcrm_486281000000939448,Blaafarveværket,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500721,
zcrm_486281000000939449,"Black Country History",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500722,
zcrm_486281000000939450,"Blekinge Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500723,
zcrm_486281000000939451,"Bø Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500724,
zcrm_486281000000939452,"Bø og Sauherad-piloten",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500725,
zcrm_486281000000939453,"Bogstad Manor",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500726,
zcrm_486281000000939454,"Bohuslän Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500727,
zcrm_486281000000939455,"Bøker i Bø",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500728,
zcrm_486281000000939456,"Bolton Council",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500729,
zcrm_486281000000939457,"Bonnefantenmuseum Maastricht",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500730,
zcrm_486281000000939458,"Books about Cluj County",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500731,
zcrm_486281000000939459,"Borgarsyssel Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500732,
zcrm_486281000000939460,"Bornholm Art Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500733,
zcrm_486281000000939461,"Boston College Libraries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500734,
zcrm_486281000000939462,"Boston University Libraries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500735,
zcrm_486281000000939463,Bowes-OAI,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500737,
zcrm_486281000000939464,"BPE Pontevedra (BVPB)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500738,
zcrm_486281000000939465,"Brabrand-Årslev Lokalhistoriske Arkiv",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500739,
zcrm_486281000000939466,"Brandeis University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500740,
zcrm_486281000000939467,"Brandeis University Libraries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500741,
zcrm_486281000000939468,"Art Museum Brandts",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500742,
zcrm_486281000000939469,"Breidablikk (MUST)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500743,
zcrm_486281000000939470,"Breivang vgs. biblioteket",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500744,
zcrm_486281000000939471,"Brevik Bymuseum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500745,
zcrm_486281000000939472,"Brigham Young University Hawaii, Joseph F. Smith Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500746,
zcrm_486281000000939473,"Brigham Young University-Idaho",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500747,
zcrm_486281000000939474,"Bristol Museums, Galleries & Archives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500748,
zcrm_486281000000939475,"British Broadcasting Corporation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500749,
zcrm_486281000000939476,"British School at Rome",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500750,
zcrm_486281000000939477,"Brock University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500751,
zcrm_486281000000939478,"Bröhan-Museum, Berlin",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500752,
zcrm_486281000000939479,"Brown University Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500753,
zcrm_486281000000939480,"Brotherhood St. Christoph / Arlberg",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500754,
zcrm_486281000000939481,"Budapest History Museum - Kiscell Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500755,
zcrm_486281000000939482,"Bulgaria and the Slavic Peoples - 2",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500757,
zcrm_486281000000939483,Bulgariana,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500758,
zcrm_486281000000939484,"Bunad og folkedrakt",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500759,
zcrm_486281000000939485,"Federal Waterways Engineering and Research Institute",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500760,
zcrm_486281000000939486,"Bureau of Land Management",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500761,
zcrm_486281000000939487,"Digital BURJC. Alicia Alonso Dance Institute",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500762,
zcrm_486281000000939488,"Burns Scotland",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500763,
zcrm_486281000000939489,"Buskerud Fylkesbibliotek",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500764,
zcrm_486281000000939490,"Buskerud fylkesfotoarkiv",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500765,
zcrm_486281000000939491,"Buskerud Fylkeskommune",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500766,
zcrm_486281000000939492,"Byantikvaren i Oslo",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500767,
zcrm_486281000000939493,"Glaumbær Folk Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500768,
zcrm_486281000000939494,Byggedirektøren,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500769,
zcrm_486281000000939495,"Byhistorisk samling",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500770,
zcrm_486281000000939496,"Bymuseet i Bergen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500771,
zcrm_486281000000939497,"Byremo Videregående Skole",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500772,
zcrm_486281000000939498,"Byzantine Cyprus",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500773,
zcrm_486281000000939499,"California Academy of Sciences",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500775,
zcrm_486281000000939500,"California Department of Fish and Game",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500776,
zcrm_486281000000939501,"California Native Plant Society: East Bay Chapter",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500777,
zcrm_486281000000939502,"California Native Plant Society: Kern County Chapter",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500778,
zcrm_486281000000939503,"California Native Plant Society: Mount Lassen Chapter",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500779,
zcrm_486281000000939504,"California State Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500780,
zcrm_486281000000939505,"Cambridge University Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500781,
zcrm_486281000000939506,"Campanae Lovanienses",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500782,
zcrm_486281000000939507,"Canadian Museum of Nature Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500783,
zcrm_486281000000939508,Canadiana,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500784,
zcrm_486281000000939509,"Cankar's Library Vrhnika",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500785,
zcrm_486281000000939510,"Carlos G. Vertanessian Collection",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500786,
zcrm_486281000000939511,"Carolina Bird Club",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500788,
zcrm_486281000000939512,"Asia House, Music Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500789,
zcrm_486281000000939513,"Fernando Pessoa's House",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500790,
zcrm_486281000000939514,"The Museum-Residence of Dr. Anastácio Gonçalves",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500791,
zcrm_486281000000939515,"Collective Catalog of the Library Network of the State Archives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500792,
zcrm_486281000000939516,"Cathedral of Our Lady, Antwerp",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500793,
zcrm_486281000000939517,"Cementmuseet Slemmestad",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500795,
zcrm_486281000000939518,"Centraal Museum Utrecht",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004500796,
